contig,run,gene,diagnosis,read_count,length,mapped,unmapped,net_mapped,length_right,average_depth
None,SRR1219485,NP_417767.1,CD,2569258,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215972,NP_417634.1,CD,4793185,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765433,NP_417776.1,nonIBD,2575402,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011260,NP_417768.1,nonIBD,10254897,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1214947,NP_417772.1,CD,2577165,0.0,0.0,0.0,0.0,0.0,0.0
k119_19330_1,SRR1765532,NP_417769.1,nonIBD,2857185,273.0,8.0,0.0,8.0,273.0,2.81
k119_12722_3,SRR1215615,NP_417774.1,CD,2429467,336.0,50.0,12.0,38.0,336.0,13.67
None,SRR1215680,NP_417763.1,CD,3980248,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215523,NP_417757.1,CD,4802935,0.0,0.0,0.0,0.0,0.0,0.0
k119_106420_11,SRR6468525,NP_417800.1,CD,49321960,474.0,135.0,15.0,120.0,474.0,26.0
k119_52834_3,SRR6468525,NP_417800.1,CD,49321960,471.0,72.0,14.0,58.0,471.0,13.27
k119_112116_1,SRR6468525,NP_417800.1,CD,49321960,354.0,24.0,4.0,20.0,354.0,5.99
None,SRR1765483,NP_416690.1,CD,3078571,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765180,NP_415431.1,CD,4972763,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1216305,NP_417757.1,CD,3678946,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215955,NP_417763.1,CD,3971807,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011336,NP_417762.1,UC,11201596,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468592,NP_417769.1,CD,5214356,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765516,NP_415431.1,CD,5923463,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468551,YP_026260.1,CD,4127076,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011095,NP_417756.1,nonIBD,10813609,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468647,NP_417778.1,nonIBD,18018621,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011209,NP_417768.1,nonIBD,13537063,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1211157,NP_417756.1,CD,4028773,0.0,0.0,0.0,0.0,0.0,0.0
k119_46834_8,SRR2145361,NP_418410.1,nonIBD,27457472,429.0,34.0,10.0,24.0,429.0,6.96
k119_13742_5,SRR2145361,NP_418410.1,nonIBD,27457472,435.0,87.0,19.0,68.0,435.0,18.39
k119_22633_19,SRR2145369,NP_417767.1,nonIBD,19070010,540.0,69.0,27.0,42.0,540.0,11.45
None,ERR011216,NP_417780.1,nonIBD,10022598,0.0,0.0,0.0,0.0,0.0,0.0
k119_34751_3,SRR1765464,NP_417763.1,nonIBD,3408724,354.0,26.0,4.0,22.0,354.0,6.66
None,SRR1765481,NP_416228.1,CD,3224640,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765370,NP_417767.1,CD,1360110,0.0,0.0,0.0,0.0,0.0,0.0
k119_13072_1,SRR1212320,NP_417763.1,CD,2405878,261.0,7.0,3.0,4.0,261.0,2.5
None,SRR1212149,NP_417698.1,CD,1659425,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215510,NP_414725.1,CD,1979229,0.0,0.0,0.0,0.0,0.0,0.0
k119_169294_5,SRR6468523,NP_417779.1,nonIBD,67086552,651.0,162.0,18.0,144.0,651.0,22.7
k119_8768_2,SRR2145467,NP_417771.1,CD,12269020,192.0,49.0,19.0,30.0,192.0,15.34
k119_2625_10,SRR2145467,NP_417771.1,CD,12269020,192.0,160.0,64.0,96.0,192.0,62.9
None,ERR011312,NP_417765.1,nonIBD,10876384,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1219486,NP_417637.1,CD,3872458,0.0,0.0,0.0,0.0,0.0,0.0
k119_24149_1,SRR1215971,NP_417764.1,nonIBD,2241837,513.0,27.0,1.0,26.0,513.0,5.02
k119_12504_2,SRR2145639,NP_417780.1,CD,11295160,312.0,10.0,6.0,4.0,312.0,2.86
k119_41804_1,SRR2145639,NP_417780.1,CD,11295160,321.0,15.0,7.0,8.0,321.0,4.27
k119_151284_4,SRR2145373,NP_417775.1,nonIBD,36396903,279.0,21.0,11.0,10.0,279.0,6.68
k119_22084_3,SRR2145373,NP_417775.1,nonIBD,36396903,279.0,16.0,8.0,8.0,279.0,4.73
None,SRR2145303,NP_416229.1,CD,12056996,0.0,0.0,0.0,0.0,0.0,0.0
k119_13790_2,SRR1765354,NP_417760.1,CD,3408822,438.0,40.0,6.0,34.0,438.0,8.09
None,SRR1765342,NP_417697.1,CD,4021026,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765362,NP_414725.1,CD,3611100,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145303,NP_417637.1,CD,12056996,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011120,NP_415431.1,nonIBD,15826417,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1219486,NP_416229.1,CD,3872458,0.0,0.0,0.0,0.0,0.0,0.0
k119_29105_27,SRR2145459,NP_417764.1,CD,14831987,534.0,67.0,19.0,48.0,534.0,11.26
None,SRR6468628,NP_417801.1,nonIBD,18466071,0.0,0.0,0.0,0.0,0.0,0.0
k119_9346_1,SRR1215658,NP_417773.1,CD,2635179,492.0,24.0,2.0,22.0,492.0,4.76
k119_3724_4,SRR1215658,NP_417773.1,CD,2635179,669.0,83.0,9.0,74.0,669.0,11.61
None,ERR011209,NP_417756.1,nonIBD,13537063,0.0,0.0,0.0,0.0,0.0,0.0
k119_47023_50,SRR6468631,NP_417763.1,UC,16812820,369.0,90.0,16.0,74.0,369.0,21.98
k119_18521_4,SRR6468631,NP_417763.1,UC,16812820,369.0,47.0,13.0,34.0,369.0,10.44
None,ERR011095,NP_417768.1,nonIBD,10813609,0.0,0.0,0.0,0.0,0.0,0.0
k119_39468_1,SRR1211157,NP_417768.1,CD,4028773,258.0,10.0,2.0,8.0,258.0,3.57
None,SRR1216305,NP_417769.1,CD,3678946,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765513,NP_417767.1,CD,4737701,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765586,NP_417770.1,CD,1561657,0.0,0.0,0.0,0.0,0.0,0.0
k119_85969_4,SRR6468579,NP_418412.1,CD,55182306,510.0,40.0,2.0,38.0,510.0,7.22
k119_116092_6,SRR6468579,NP_418412.1,CD,55182306,531.0,100.0,16.0,84.0,531.0,17.57
None,ERR011340,NP_417779.1,nonIBD,12135447,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468592,NP_417757.1,CD,5214356,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765289,NP_416690.1,nonIBD,2872387,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468571,NP_417765.1,CD,12811822,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765491,NP_417698.1,CD,2774096,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1214867,NP_417763.1,CD,2574475,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765375,NP_415431.1,nonIBD,1015729,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011294,NP_414711.1,UC,10642311,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765179,NP_417770.1,CD,4032323,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011249,NP_418411.1,nonIBD,11674573,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011137,NP_414725.1,nonIBD,10323753,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011101,NP_417760.1,nonIBD,14822431,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011117,NP_417697.1,nonIBD,5075021,0.0,0.0,0.0,0.0,0.0,0.0
k119_13337_1,SRR1212273,NP_417760.1,nonIBD,2222496,378.0,23.0,1.0,22.0,378.0,5.69
None,ERR011186,NP_418412.1,nonIBD,9172531,0.0,0.0,0.0,0.0,0.0,0.0
k119_24555_2,SRR6468555,NP_417762.1,CD,15529720,501.0,30.0,10.0,20.0,501.0,4.84
None,ERR011332,YP_026260.1,UC,12219796,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765579,NP_417637.1,CD,2934424,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011280,NP_417634.1,UC,9373329,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468615,NP_417764.1,nonIBD,65553312,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1211418,NP_417767.1,CD,4436734,0.0,0.0,0.0,0.0,0.0,0.0
k119_33627_4,SRR1765389,NP_417779.1,nonIBD,3417267,630.0,36.0,4.0,32.0,630.0,5.16
None,ERR011240,NP_416690.1,nonIBD,12637887,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468680,NP_417773.1,nonIBD,14227217,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765579,NP_416229.1,CD,2934424,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011125,NP_417767.1,nonIBD,10038767,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765649,NP_417773.1,nonIBD,2601286,0.0,0.0,0.0,0.0,0.0,0.0
k119_33987_1,SRR2145299,NP_418411.1,CD,22581430,378.0,9.0,1.0,8.0,378.0,2.24
k119_111859_110,SRR2145299,NP_418411.1,CD,22581430,708.0,169.0,21.0,148.0,708.0,22.32
None,SRR1215830,NP_414725.1,CD,1981933,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765434,NP_417635.1,CD,4938635,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468552,NP_417801.1,CD,10664893,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215522,NP_417773.1,CD,3967859,0.0,0.0,0.0,0.0,0.0,0.0
k119_8237_1,SRR1211680,NP_417774.1,nonIBD,2447261,279.0,9.0,1.0,8.0,279.0,2.86
k119_10664_1,SRR1211680,NP_417774.1,nonIBD,2447261,291.0,31.0,1.0,30.0,291.0,8.7
None,ERR011316,NP_417776.1,nonIBD,13004154,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145463,NP_417762.1,CD,16336089,0.0,0.0,0.0,0.0,0.0,0.0
k119_39229_21,SRR1757179,NP_417765.1,nonIBD,3553074,393.0,61.0,9.0,52.0,393.0,13.35
k119_42145_2,SRR1757179,NP_417765.1,nonIBD,3553074,288.0,8.0,0.0,8.0,288.0,2.56
None,SRR6468593,NP_417780.1,UC,18224954,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765350,NP_417773.1,CD,5964750,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468659,NP_417779.1,nonIBD,19018952,0.0,0.0,0.0,0.0,0.0,0.0
k79_39792_8,ERR011217,NP_417769.1,nonIBD,10495824,369.0,61.0,43.0,18.0,369.0,11.47
k79_47453_2,ERR011217,NP_417769.1,nonIBD,10495824,369.0,18.0,14.0,4.0,369.0,3.5
k119_49187_5,SRR5650168,NP_415431.1,CD,16885910,1695.0,156.0,9.0,147.0,1695.0,8.39
k119_27848_34,SRR1757147,NP_417770.1,nonIBD,3952968,255.0,39.0,1.0,38.0,255.0,13.97
None,SRR1215905,NP_417635.1,CD,4008918,0.0,0.0,0.0,0.0,0.0,0.0
k79_22154_7,ERR011328,NP_417763.1,UC,9901137,369.0,70.0,46.0,24.0,369.0,13.0
None,ERR011141,NP_417698.1,nonIBD,12804976,0.0,0.0,0.0,0.0,0.0,0.0
k119_57675_27,SRR6468710,NP_417756.1,UC,9321498,393.0,107.0,23.0,84.0,393.0,21.73
k119_11828_2,SRR1215716,NP_417801.1,CD,4368348,378.0,33.0,3.0,30.0,378.0,7.76
None,SRR1765293,NP_415431.1,CD,2954964,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215951,NP_417770.1,CD,2389490,0.0,0.0,0.0,0.0,0.0,0.0
k119_23488_16,SRR1757113,NP_417635.1,nonIBD,3941584,945.0,168.0,10.0,158.0,945.0,16.97
None,ERR011332,NP_417771.1,UC,12219796,0.0,0.0,0.0,0.0,0.0,0.0
k119_190398_18,SRR6468636,NP_417800.1,UC,72813698,471.0,203.0,63.0,140.0,471.0,33.94
k119_99656_60,SRR6468636,NP_417800.1,UC,72813698,471.0,202.0,30.0,172.0,471.0,38.0
k119_105562_2,SRR6468636,NP_417800.1,UC,72813698,471.0,73.0,23.0,50.0,471.0,12.35
None,SRR1215593,NP_417763.1,CD,4039219,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765456,NP_418412.1,CD,2989801,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011173,NP_417768.1,nonIBD,12373439,0.0,0.0,0.0,0.0,0.0,0.0
k119_26507_3,SRR1215670,NP_418410.1,nonIBD,2224119,357.0,18.0,2.0,16.0,357.0,4.66
None,SRR2145376,NP_416690.1,nonIBD,13294472,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215967,NP_418412.1,CD,2357870,0.0,0.0,0.0,0.0,0.0,0.0
k119_9173_9,SRR1757263,NP_414711.1,nonIBD,3534859,726.0,95.0,13.0,82.0,726.0,12.14
k119_11705_3,SRR1765188,NP_417698.1,CD,1500819,429.0,24.0,4.0,20.0,429.0,5.09
None,SRR1765374,NP_417774.1,CD,1898172,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468551,NP_417771.1,CD,4127076,0.0,0.0,0.0,0.0,0.0,0.0
k119_22602_24,SRR6468511,NP_414711.1,UC,17871301,714.0,108.0,6.0,102.0,714.0,14.36
k119_29861_45,SRR6468511,NP_414711.1,UC,17871301,726.0,213.0,17.0,196.0,726.0,26.84
k119_17070_5,SRR2145320,NP_417780.1,CD,8526204,312.0,829.0,214.0,615.0,312.0,237.51
None,SRR1765284,NP_414725.1,CD,3207925,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765533,NP_417773.1,CD,3379709,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1219510,NP_417775.1,CD,2475421,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1214758,NP_414725.1,CD,3851948,0.0,0.0,0.0,0.0,0.0,0.0
k119_8955_48,SRR6468692,NP_417697.1,CD,9312970,393.0,707.0,87.0,620.0,393.0,157.91
k119_7197_3,SRR6468692,NP_417697.1,CD,9312970,393.0,58.0,6.0,52.0,393.0,12.68
k119_1221_4,SRR6468692,NP_417697.1,CD,9312970,393.0,76.0,10.0,66.0,393.0,15.44
None,SRR6468684,NP_417760.1,UC,15018400,0.0,0.0,0.0,0.0,0.0,0.0
k79_46241_2,ERR011257,NP_418410.1,nonIBD,10412469,429.0,32.0,4.0,28.0,429.0,5.4
k119_6304_1,SRR1765505,NP_418411.1,CD,6305008,549.0,25.0,1.0,24.0,549.0,4.39
None,SRR1212248,NP_416690.1,CD,3301433,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011151,NP_416228.1,nonIBD,16366675,0.0,0.0,0.0,0.0,0.0,0.0
k119_7783_8,SRR2145642,NP_417697.1,CD,14516840,393.0,66.0,23.0,43.0,393.0,15.46
k119_26758_6,SRR2145642,NP_417697.1,CD,14516840,393.0,48.0,20.0,28.0,393.0,10.9
k119_9668_6,SRR2145642,NP_417697.1,CD,14516840,393.0,155.0,77.0,78.0,393.0,35.74
None,SRR5650165,NP_418410.1,CD,14935826,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011121,NP_417774.1,nonIBD,16563248,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468710,NP_417768.1,UC,9321498,0.0,0.0,0.0,0.0,0.0,0.0
k119_2727_20,SRR6468661,NP_417635.1,CD,53354881,945.0,2726.0,224.0,2502.0,945.0,271.02
k119_5066_231,SRR6468661,NP_417635.1,CD,53354881,945.0,10262.0,778.0,9484.0,945.0,1015.15
k119_460_10,SRR6468661,NP_417635.1,CD,53354881,948.0,239.0,23.0,216.0,948.0,23.69
k79_72575_2,ERR011217,NP_417757.1,nonIBD,10495824,366.0,97.0,79.0,18.0,366.0,18.65
None,SRR1214750,NP_417775.1,CD,2164683,0.0,0.0,0.0,0.0,0.0,0.0
k119_28649_2,SRR1211568,NP_417800.1,nonIBD,2449458,375.0,25.0,1.0,24.0,375.0,6.54
k79_27526_5,ERR011261,NP_417772.1,nonIBD,10867186,429.0,64.0,18.0,46.0,429.0,9.58
k119_98820_6,SRR2145295,NP_417775.1,CD,15224247,282.0,48.0,28.0,20.0,282.0,12.89
None,ERR011331,NP_417801.1,UC,12603124,0.0,0.0,0.0,0.0,0.0,0.0
k119_144517_36,SRR6468635,NP_417770.1,UC,58687743,258.0,58.0,14.0,44.0,258.0,17.66
k119_151533_2,SRR6468635,NP_417770.1,UC,58687743,255.0,31.0,9.0,22.0,255.0,10.56
k119_60334_4,SRR6468635,NP_417770.1,UC,58687743,255.0,16.0,4.0,12.0,255.0,5.59
None,ERR011235,NP_417637.1,nonIBD,10835432,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765517,NP_417774.1,nonIBD,3298800,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1219488,NP_417698.1,CD,1041067,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765582,NP_417763.1,CD,3220160,0.0,0.0,0.0,0.0,0.0,0.0
k119_5752_65,SRR2145467,YP_026260.1,CD,12269020,963.0,772.0,132.0,640.0,963.0,67.41
None,ERR011133,NP_418411.1,nonIBD,13322765,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765296,NP_417767.1,CD,4525117,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765203,NP_417770.1,CD,2089894,0.0,0.0,0.0,0.0,0.0,0.0
k119_59779_9,SRR6468575,NP_417776.1,CD,12236666,834.0,107.0,25.0,82.0,834.0,10.62
None,ERR011245,NP_417775.1,nonIBD,11030902,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011235,NP_416229.1,nonIBD,10835432,0.0,0.0,0.0,0.0,0.0,0.0
k119_5982_2,SRR6468603,NP_418412.1,CD,12224541,492.0,53.0,1.0,52.0,492.0,10.01
None,SRR1765314,NP_417698.1,CD,1558074,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765198,NP_416228.1,CD,2087027,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765397,NP_417778.1,nonIBD,1020970,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215731,NP_417776.1,CD,4040460,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011173,NP_417756.1,nonIBD,12373439,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468505,NP_417634.1,CD,16532488,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011105,NP_417773.1,nonIBD,8994717,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011190,NP_417764.1,nonIBD,6055342,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765463,NP_417800.1,CD,2923020,0.0,0.0,0.0,0.0,0.0,0.0
k119_23940_1,SRR1215703,NP_417756.1,CD,1672992,303.0,8.0,4.0,4.0,303.0,2.35
None,ERR011294,NP_417767.1,UC,10642311,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468679,NP_414725.1,nonIBD,17638299,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011201,NP_417770.1,nonIBD,2827391,0.0,0.0,0.0,0.0,0.0,0.0
k119_24812_10,SRR6468705,NP_417801.1,UC,18139734,378.0,82.0,14.0,68.0,378.0,18.99
None,SRR1212667,NP_417774.1,CD,3871451,0.0,0.0,0.0,0.0,0.0,0.0
k119_6374_2,SRR6468659,NP_417697.1,nonIBD,19018952,393.0,26.0,4.0,22.0,393.0,5.75
None,SRR6468601,NP_417637.1,CD,14382445,0.0,0.0,0.0,0.0,0.0,0.0
k119_14310_19,SRR6468507,NP_418411.1,CD,16916036,708.0,428.0,42.0,386.0,708.0,55.23
None,ERR011141,NP_417776.1,nonIBD,12804976,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765333,NP_417801.1,CD,5570686,0.0,0.0,0.0,0.0,0.0,0.0
k119_20522_1,SRR1215011,NP_417635.1,CD,1960844,354.0,12.0,0.0,12.0,354.0,3.26
None,SRR6468671,NP_417775.1,CD,2797771,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011237,NP_418412.1,nonIBD,11960764,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765192,NP_417764.1,CD,3137578,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468601,NP_416229.1,CD,14382445,0.0,0.0,0.0,0.0,0.0,0.0
k119_54575_19,SRR6468547,NP_417756.1,nonIBD,19712714,390.0,102.0,30.0,72.0,390.0,21.81
None,ERR011316,NP_417698.1,nonIBD,13004154,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011131,NP_417634.1,nonIBD,4840888,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468531,NP_417773.1,UC,12104909,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765513,NP_414711.1,CD,4737701,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011125,NP_414711.1,nonIBD,10038767,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011165,NP_417771.1,nonIBD,13367487,0.0,0.0,0.0,0.0,0.0,0.0
k119_61338_1,SRR1212217,NP_417771.1,CD,4399333,201.0,4.0,0.0,4.0,201.0,1.43
None,SRR1765549,NP_417763.1,CD,2771985,0.0,0.0,0.0,0.0,0.0,0.0
k119_20968_1,SRR1765476,NP_417769.1,CD,3082576,309.0,8.0,2.0,6.0,309.0,2.33
None,SRR1214875,NP_417757.1,CD,4800398,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215721,NP_416228.1,CD,1318953,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011286,NP_414725.1,UC,8705935,0.0,0.0,0.0,0.0,0.0,0.0
k119_3562_8,SRR1765188,NP_417776.1,CD,1500819,822.0,48.0,4.0,44.0,822.0,5.55
k119_7588_4,SRR6468663,NP_418410.1,UC,47215053,429.0,5579.0,847.0,4732.0,429.0,1163.55
None,SRR6468565,NP_416228.1,CD,11920692,0.0,0.0,0.0,0.0,0.0,0.0
k119_40155_14,SRR6468580,NP_417763.1,CD,14148158,369.0,81.0,27.0,54.0,369.0,18.45
None,SRR6468515,NP_417774.1,UC,17568250,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011324,NP_417768.1,nonIBD,12472883,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011255,NP_417635.1,nonIBD,8595558,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468623,NP_417757.1,CD,16910383,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468655,NP_417772.1,CD,15786850,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1211418,NP_414711.1,CD,4436734,0.0,0.0,0.0,0.0,0.0,0.0
k119_18722_4,SRR1211606,NP_417780.1,nonIBD,2452207,312.0,19.0,3.0,16.0,312.0,5.38
None,SRR1765637,NP_417770.1,nonIBD,2603539,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468558,NP_417780.1,UC,8997486,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145369,NP_414711.1,nonIBD,19070010,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011202,NP_417800.1,nonIBD,10594306,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468706,NP_417771.1,nonIBD,16192788,0.0,0.0,0.0,0.0,0.0,0.0
k119_13615_3,SRR2145642,NP_417779.1,CD,14516840,645.0,279.0,57.0,222.0,645.0,40.61
k119_27480_42,SRR2145642,NP_417779.1,CD,14516840,630.0,85.0,21.0,64.0,630.0,12.42
k119_40182_3,SRR2145642,NP_417779.1,CD,14516840,645.0,82.0,20.0,62.0,645.0,12.26
k119_43903_2,SRR2145642,NP_417779.1,CD,14516840,612.0,41.0,13.0,28.0,612.0,6.21
k119_52525_10,SRR6468599,NP_417801.1,CD,15007904,378.0,88.0,14.0,74.0,378.0,18.57
None,SRR1765330,NP_417771.1,CD,3107111,0.0,0.0,0.0,0.0,0.0,0.0
k119_5795_2,SRR1765370,NP_414711.1,CD,1360110,726.0,32.0,4.0,28.0,726.0,4.24
None,SRR1215703,NP_417768.1,CD,1672992,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011291,NP_415431.1,UC,8457416,0.0,0.0,0.0,0.0,0.0,0.0
k119_27527_2,SRR1765454,NP_416229.1,nonIBD,3427073,984.0,52.0,4.0,48.0,984.0,5.05
None,ERR011306,NP_416228.1,nonIBD,12489669,0.0,0.0,0.0,0.0,0.0,0.0
k79_29175_1,ERR011109,NP_417778.1,nonIBD,4877917,558.0,49.0,7.0,42.0,558.0,6.38
k119_54575_31,SRR6468547,NP_417768.1,nonIBD,19712714,315.0,85.0,15.0,70.0,315.0,21.44
None,SRR1215697,NP_417760.1,CD,1297899,0.0,0.0,0.0,0.0,0.0,0.0
k119_31824_9,SRR1757111,NP_418410.1,nonIBD,3933321,429.0,102.0,12.0,90.0,429.0,22.09
None,SRR2145382,NP_417773.1,nonIBD,6515322,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1764983,NP_417780.1,CD,2076996,0.0,0.0,0.0,0.0,0.0,0.0
k119_36147_1,SRR1765454,NP_417637.1,nonIBD,3427073,1902.0,132.0,2.0,130.0,1902.0,6.87
k119_17998_42,SRR6468692,NP_417779.1,CD,9312970,630.0,1103.0,44.0,1059.0,630.0,159.01
k119_622_3,SRR6468692,NP_417779.1,CD,9312970,645.0,89.0,7.0,82.0,645.0,12.7
None,SRR1765495,NP_417765.1,CD,6576218,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765629,YP_026260.1,CD,2794239,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1214875,NP_417769.1,CD,4800398,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765476,NP_417757.1,CD,3082576,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR5650060,NP_417773.1,UC,8599308,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215731,NP_417698.1,CD,4040460,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011166,NP_417801.1,nonIBD,4807417,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765314,NP_417776.1,CD,1558074,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1212853,NP_417637.1,CD,2848450,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011087,NP_417762.1,nonIBD,11640976,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765364,NP_417634.1,nonIBD,1017800,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468623,NP_417769.1,CD,16910383,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1219488,NP_417776.1,CD,1041067,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1212853,NP_416229.1,CD,2848450,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468575,NP_417698.1,CD,12236666,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011324,NP_417756.1,nonIBD,12472883,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215626,NP_417770.1,CD,4437324,0.0,0.0,0.0,0.0,0.0,0.0
k119_59782_26,SRR6468559,NP_417757.1,CD,14043915,357.0,53.0,9.0,44.0,357.0,13.04
k119_71989_23,SRR6468559,NP_417757.1,CD,14043915,366.0,108.0,16.0,92.0,366.0,26.25
None,ERR011184,NP_416229.1,nonIBD,11629290,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011161,NP_417762.1,nonIBD,17000725,0.0,0.0,0.0,0.0,0.0,0.0
